time,reporter,call_sign,band
2020-12-14 18:02:00,LU2DGZ,LU9XT,20m
2020-12-14 18:02:00,LU2DKN,LU9XT,20m
2020-12-14 18:02:00,LU3DEI,LU9XT,20m
2020-12-14 18:02:00,LU3DJ,LU9XT,20m
2020-12-14 18:02:00,LU4ECL,LU9XT,20m
2020-12-14 18:02:00,LU5CQC,LU9XT,20m
2020-12-14 18:02:00,LU8EFF,LU9XT,20m
2020-12-14 18:02:00,LU9MHH,LU9XT,20m
2020-12-14 18:02:00,LU9WT,LU9XT,20m
2020-12-14 18:02:00,LW2EDM,LU9XT,20m
2020-12-14 18:02:00,LW2EE,LU9XT,20m
2020-12-14 18:02:00,LW8EXS,LU9XT,20m
2020-12-14 18:02:00,PT2FHC,LU9XT,20m
2020-12-14 18:02:00,PY2SDR,LU9XT,20m
2020-12-14 18:04:00,LU1KCQ,CE3PYK,40m
2020-12-14 18:04:00,LU1MAW,CE3PYK,40m
2020-12-14 18:04:00,LU2MMR,CE3PYK,40m
2020-12-14 18:04:00,LU4HK,CE3PYK,40m
2020-12-14 18:04:00,LU5VV,CE3PYK,40m
2020-12-14 18:04:00,LU7DSU,CE3PYK,40m
2020-12-14 18:04:00,LW8DRU,CE3PYK,40m
2020-12-14 18:04:00,LU1MAW,LS8Y,40m
2020-12-14 18:04:00,LU2MMR,LS8Y,40m
2020-12-14 18:04:00,LU4HK,LS8Y,40m
2020-12-14 18:04:00,LU5VV,LS8Y,40m
2020-12-14 18:04:00,LU7WA,LS8Y,40m
2020-12-14 18:04:00,CE3VNA,LU3BCM,20m
2020-12-14 18:04:00,LU1IBL,LU3BCM,40m
2020-12-14 18:04:00,LU1KCQ,LU3BCM,40m
2020-12-14 18:04:00,LU1MAW,LU3BCM,40m
2020-12-14 18:04:00,LU2AXF,LU3BCM,40m
2020-12-14 18:04:00,LU2AXF,LU3BCM,40m
2020-12-14 18:04:00,LU4AA,LU3BCM,40m
2020-12-14 18:04:00,LU4HK,LU3BCM,40m
2020-12-14 18:04:00,LU5VV,LU3BCM,40m
2020-12-14 18:04:00,LU7DSU,LU3BCM,40m
2020-12-14 18:04:00,LU7FMA,LU3BCM,40m
2020-12-14 18:04:00,LU8DPV,LU3BCM,40m
2020-12-14 18:04:00,LW1EAA,LU3BCM,40m
2020-12-14 18:04:00,LW1EAA,LU3BCM,40m
2020-12-14 18:04:00,LW8DRU,LU3BCM,40m
2020-12-14 18:04:00,PY2UGO,LU3BCM,40m
2020-12-14 18:04:00,LU5VV,LU4FDV,20m
2020-12-14 18:04:00,PY2SDR,LU4FDV,20m
2020-12-14 18:04:00,LU7YG,LU8YD,80m
2020-12-14 18:04:00,LU7YG,LU8YD,80m
2020-12-14 18:04:00,LU4ECL,PY1ZB,20m
2020-12-14 18:04:00,LU5FF,PY1ZB,20m
2020-12-14 18:04:00,LU5VV,PY1ZB,20m
2020-12-14 18:06:00,CE3VNA,LU1KCQ,20m
2020-12-14 18:06:00,CE3VRT,LU1KCQ,40m
2020-12-14 18:06:00,LU1IBL,LU1KCQ,40m
2020-12-14 18:06:00,LU1MAW,LU1KCQ,40m
2020-12-14 18:06:00,LU2AXF,LU1KCQ,40m
2020-12-14 18:06:00,LU2MMR,LU1KCQ,40m
2020-12-14 18:06:00,LU3BCM,LU1KCQ,40m
2020-12-14 18:06:00,LU4HK,LU1KCQ,40m
2020-12-14 18:06:00,LU5VV,LU1KCQ,40m
2020-12-14 18:06:00,LU7FMA,LU1KCQ,40m
2020-12-14 18:06:00,LW1EAA,LU1KCQ,40m
2020-12-14 18:06:00,LW1EAA,LU1KCQ,40m
2020-12-14 18:06:00,LW8DRU,LU1KCQ,40m
2020-12-14 18:06:00,PY2UGO,LU1KCQ,40m
2020-12-14 18:06:00,CE3VNA,LU7DSU,20m
2020-12-14 18:06:00,CE3VRT,LU7DSU,40m
2020-12-14 18:06:00,LU1IBL,LU7DSU,40m
2020-12-14 18:06:00,LU1MAW,LU7DSU,40m
2020-12-14 18:06:00,LU2AXF,LU7DSU,40m
2020-12-14 18:06:00,LU2MMR,LU7DSU,40m
2020-12-14 18:06:00,LU3BCM,LU7DSU,40m
2020-12-14 18:06:00,LU3BCM,LU7DSU,40m
2020-12-14 18:06:00,LU4AA,LU7DSU,40m
2020-12-14 18:06:00,LU4HK,LU7DSU,40m
2020-12-14 18:06:00,LU5VV,LU7DSU,40m
2020-12-14 18:06:00,LU7FMA,LU7DSU,40m
2020-12-14 18:06:00,LU8DPV,LU7DSU,40m
2020-12-14 18:06:00,LW1EAA,LU7DSU,40m
2020-12-14 18:06:00,LW1EAA,LU7DSU,40m
2020-12-14 18:06:00,LW8DRU,LU7DSU,40m
2020-12-14 18:06:00,PY2UGO,LU7DSU,40m
2020-12-14 18:06:00,CE3VNA,LU8YD,20m
2020-12-14 18:06:00,LU1MAW,LU8YD,40m
2020-12-14 18:06:00,LU2MMR,LU8YD,40m
2020-12-14 18:06:00,LU5VV,LU8YD,40m
2020-12-14 18:08:00,LU7WA,LS8Y,40m
2020-12-14 18:08:00,CE3VNA,LU1KCQ,20m
2020-12-14 18:08:00,LU1IBL,LU1KCQ,40m
2020-12-14 18:08:00,LU2AXF,LU1KCQ,40m
2020-12-14 18:08:00,LU3BCM,LU1KCQ,40m
2020-12-14 18:08:00,LU4AA,LU1KCQ,40m
2020-12-14 18:08:00,LU7DSU,LU1KCQ,40m
2020-12-14 18:08:00,LU7FMA,LU1KCQ,40m
2020-12-14 18:08:00,CE3BSK,LU1MAW,40m
2020-12-14 18:08:00,CE3VNA,LU1MAW,20m
2020-12-14 18:08:00,LU1IBL,LU1MAW,40m
2020-12-14 18:08:00,LU2MMR,LU1MAW,40m
2020-12-14 18:08:00,LU3BCM,LU1MAW,40m
2020-12-14 18:08:00,LU7DSU,LU1MAW,40m
2020-12-14 18:08:00,LU7FMA,LU1MAW,40m
2020-12-14 18:08:00,CE3JSX,LU4ECL,20m
2020-12-14 18:08:00,CE3VRT,LU4ECL,20m
2020-12-14 18:08:00,DP0GVN,LU4ECL,20m
2020-12-14 18:08:00,DP0GVN-1,LU4ECL,20m
2020-12-14 18:08:00,LU2BN,LU4ECL,20m
2020-12-14 18:08:00,LU2MMR,LU4ECL,20m
2020-12-14 18:08:00,LU5VV,LU4ECL,20m
2020-12-14 18:08:00,LU7GFH,LU4ECL,20m
2020-12-14 18:08:00,LU9MHH,LU4ECL,20m
2020-12-14 18:08:00,PT2FHC,LU4ECL,20m
2020-12-14 18:08:00,PY2SDR,LU4ECL,20m
2020-12-14 18:08:00,CE3VNA,LU4HK,20m
2020-12-14 18:08:00,LU1IBL,LU4HK,40m
2020-12-14 18:08:00,LU2AXF,LU4HK,40m
2020-12-14 18:08:00,LU3BCM,LU4HK,40m
2020-12-14 18:08:00,LU4AA,LU4HK,40m
2020-12-14 18:08:00,LU7DSU,LU4HK,40m
2020-12-14 18:08:00,LU7FMA,LU4HK,40m
2020-12-14 18:08:00,CE3JSX,LU5FF,20m
2020-12-14 18:08:00,DP0GVN,LU5FF,20m
2020-12-14 18:08:00,DP0GVN-1,LU5FF,20m
2020-12-14 18:08:00,LU1ZG,LU5FF,20m
2020-12-14 18:08:00,LU2BN,LU5FF,20m
2020-12-14 18:08:00,LU2DGZ,LU5FF,20m
2020-12-14 18:08:00,LU2DKN,LU5FF,20m
2020-12-14 18:08:00,LU2FCY,LU5FF,20m
2020-12-14 18:08:00,LU2MMR,LU5FF,20m
2020-12-14 18:08:00,LU3DJ,LU5FF,20m
2020-12-14 18:08:00,LU5VV,LU5FF,20m
2020-12-14 18:08:00,LU7FIA,LU5FF,20m
2020-12-14 18:08:00,LU9MHH,LU5FF,20m
2020-12-14 18:08:00,LW2EDM,LU5FF,20m
2020-12-14 18:08:00,LW2EE,LU5FF,20m
2020-12-14 18:08:00,LW8EXS,LU5FF,20m
2020-12-14 18:08:00,OA4AI,LU5FF,20m
2020-12-14 18:08:00,PT2FHC,LU5FF,20m
2020-12-14 18:08:00,PY2SDR,LU5FF,20m
2020-12-14 18:08:00,CE3VNA,LU5VV,20m
2020-12-14 18:08:00,LU7DSU,LU5VV,40m
2020-12-14 18:08:00,LU7WA,LU5VV,40m
2020-12-14 18:08:00,LU2MMR,LU5YBR,40m
2020-12-14 18:08:00,LU3BCM,LU5YBR,40m
2020-12-14 18:08:00,LU4AA,LU5YBR,40m
2020-12-14 18:08:00,LU7DSU,LU5YBR,40m
2020-12-14 18:08:00,LU7FMA,LU5YBR,40m
2020-12-14 18:08:00,LU7WA,LU5YBR,40m
2020-12-14 18:08:00,LU7YG,LU8YD,80m
2020-12-14 18:08:00,LU7YG,LU8YD,80m
2020-12-14 18:08:00,CE3JSX,LU9WT,20m
2020-12-14 18:08:00,DP0GVN-1,LU9WT,20m
2020-12-14 18:08:00,LU1ESY,LU9WT,20m
2020-12-14 18:08:00,LU2BN,LU9WT,20m
2020-12-14 18:08:00,LU2DGZ,LU9WT,20m
2020-12-14 18:08:00,LU2DKN,LU9WT,20m
2020-12-14 18:08:00,LU2DKN,LU9WT,20m
2020-12-14 18:08:00,LU2FCY,LU9WT,20m
2020-12-14 18:08:00,LU2MMR,LU9WT,20m
2020-12-14 18:08:00,LU3DJ,LU9WT,20m
2020-12-14 18:08:00,LU7FIA,LU9WT,20m
2020-12-14 18:08:00,LU8EFF,LU9WT,20m
2020-12-14 18:08:00,LU9MHH,LU9WT,20m
2020-12-14 18:08:00,LU9XT,LU9WT,20m
2020-12-14 18:08:00,LW2EDM,LU9WT,20m
2020-12-14 18:08:00,LW2EE,LU9WT,20m
2020-12-14 18:08:00,LW2EE,LU9WT,20m
2020-12-14 18:08:00,LW8EXS,LU9WT,20m
2020-12-14 18:08:00,PY2SDR,LU9WT,20m
2020-12-14 18:08:00,LU1IBL,LW1EAA,40m
2020-12-14 18:08:00,LU2AXF,LW1EAA,40m
2020-12-14 18:08:00,LU3BCM,LW1EAA,40m
2020-12-14 18:08:00,LU3BCM,LW1EAA,40m
2020-12-14 18:08:00,LU4AA,LW1EAA,40m
2020-12-14 18:08:00,LU7DSU,LW1EAA,40m
2020-12-14 18:08:00,LU7FMA,LW1EAA,40m
2020-12-14 18:08:00,LU1IBL,LW8DRU,40m
2020-12-14 18:08:00,LU2AXF,LW8DRU,40m
2020-12-14 18:08:00,LU3BCM,LW8DRU,40m
2020-12-14 18:08:00,LU4AA,LW8DRU,40m
2020-12-14 18:08:00,LU7DSU,LW8DRU,40m
2020-12-14 18:08:00,LU7FMA,LW8DRU,40m
2020-12-14 18:08:00,LU1IBL,PU2KRL,40m
2020-12-14 18:08:00,LU7DSU,PU2KRL,40m
2020-12-14 18:08:00,PT2FHC,PU2KRL,40m
2020-12-14 18:08:00,PY2UGO,PU2KRL,40m
2020-12-14 18:10:00,LU1IBL,LU1AR,40m
2020-12-14 18:10:00,LU1KCQ,LU1AR,40m
2020-12-14 18:10:00,LU2AXF,LU1AR,40m
2020-12-14 18:10:00,LU3BCM,LU1AR,40m
2020-12-14 18:10:00,LU4HK,LU1AR,40m
2020-12-14 18:10:00,LU7DSU,LU1AR,40m
2020-12-14 18:10:00,LU8DPV,LU1AR,40m
2020-12-14 18:10:00,LW1EAA,LU1AR,40m
2020-12-14 18:10:00,LW8DRU,LU1AR,40m
2020-12-14 18:10:00,CE3JSX,LU3DEI,20m
2020-12-14 18:10:00,DP0GVN,LU3DEI,20m
2020-12-14 18:10:00,DP0GVN-1,LU3DEI,20m
2020-12-14 18:10:00,LU1ZG,LU3DEI,20m
2020-12-14 18:10:00,LU2DGZ,LU3DEI,20m
2020-12-14 18:10:00,LU2DKN,LU3DEI,20m
2020-12-14 18:10:00,LU2MMR,LU3DEI,20m
2020-12-14 18:10:00,LU5FF,LU3DEI,20m
2020-12-14 18:10:00,LU5VV,LU3DEI,20m
2020-12-14 18:10:00,LU9MHH,LU3DEI,20m
2020-12-14 18:10:00,LU9WT,LU3DEI,20m
2020-12-14 18:10:00,PY2SDR,LU3DEI,20m
2020-12-14 18:10:00,LU2AXF,LU4EME,40m
2020-12-14 18:10:00,LU3BCM,LU4EME,40m
2020-12-14 18:10:00,LU4HK,LU4EME,40m
2020-12-14 18:10:00,LU7DSU,LU4EME,40m
2020-12-14 18:10:00,LW1EAA,LU4EME,40m
2020-12-14 18:10:00,LW8DRU,LU4EME,40m
2020-12-14 18:10:00,CE3JSX,LU7CRA,20m
2020-12-14 18:10:00,CE3VRT,LU7CRA,20m
2020-12-14 18:10:00,DP0GVN,LU7CRA,20m
2020-12-14 18:10:00,DP0GVN-1,LU7CRA,20m
2020-12-14 18:10:00,LU1ESY,LU7CRA,20m
2020-12-14 18:10:00,LU2BN,LU7CRA,20m
2020-12-14 18:10:00,LU2MMR,LU7CRA,20m
2020-12-14 18:10:00,LU4AA,LU7CRA,20m
2020-12-14 18:10:00,LU4ECL,LU7CRA,20m
2020-12-14 18:10:00,LU5FF,LU7CRA,20m
2020-12-14 18:10:00,LU5VV,LU7CRA,20m
2020-12-14 18:10:00,LU8EFF,LU7CRA,20m
2020-12-14 18:10:00,LU9MHH,LU7CRA,20m
2020-12-14 18:10:00,LU9WT,LU7CRA,20m
2020-12-14 18:10:00,PT2FHC,LU7CRA,20m
2020-12-14 18:10:00,PY2SDR,LU7CRA,20m
2020-12-14 18:10:00,CE3JSX,LU7FIA,20m
2020-12-14 18:10:00,LU2DKN,LU7FIA,20m
2020-12-14 18:10:00,LU2MMR,LU7FIA,20m
2020-12-14 18:10:00,LU5FF,LU7FIA,20m
2020-12-14 18:10:00,LU5VV,LU7FIA,20m
2020-12-14 18:10:00,LU9MHH,LU7FIA,20m
2020-12-14 18:10:00,PT2FHC,LU7FIA,20m
2020-12-14 18:10:00,PY2SDR,LU7FIA,20m
2020-12-14 18:10:00,CE3VNA,LU7FMA,20m
2020-12-14 18:10:00,LU1IBL,LU7FMA,40m
2020-12-14 18:10:00,LU1KCQ,LU7FMA,40m
2020-12-14 18:10:00,LU1MAW,LU7FMA,40m
2020-12-14 18:10:00,LU2AXF,LU7FMA,40m
2020-12-14 18:10:00,LU2MMR,LU7FMA,40m
2020-12-14 18:10:00,LU3BCM,LU7FMA,40m
2020-12-14 18:10:00,LU4HK,LU7FMA,40m
2020-12-14 18:10:00,LU7DSU,LU7FMA,40m
2020-12-14 18:10:00,LU8DPV,LU7FMA,40m
2020-12-14 18:10:00,LW1EAA,LU7FMA,40m
2020-12-14 18:10:00,LW1EAA,LU7FMA,40m
2020-12-14 18:10:00,LW8DRU,LU7FMA,40m
2020-12-14 18:10:00,CE3VNA,LU7WA,20m
2020-12-14 18:10:00,DP0GVN-1,LU7WA,40m
2020-12-14 18:10:00,LU2MMR,LU7WA,40m
2020-12-14 18:10:00,DP0GVN,LU9XT,20m
2020-12-14 18:10:00,DP0GVN-1,LU9XT,20m
2020-12-14 18:10:00,LU1ESY,LU9XT,20m
2020-12-14 18:10:00,LU1ZG,LU9XT,20m
2020-12-14 18:10:00,LU2BN,LU9XT,20m
2020-12-14 18:10:00,LU2DGZ,LU9XT,20m
2020-12-14 18:10:00,LU2DKN,LU9XT,20m
2020-12-14 18:10:00,LU2MMR,LU9XT,20m
2020-12-14 18:10:00,LU3DJ,LU9XT,20m
2020-12-14 18:10:00,LU4AA,LU9XT,20m
2020-12-14 18:10:00,LU4ECL,LU9XT,20m
2020-12-14 18:10:00,LU5FF,LU9XT,20m
2020-12-14 18:10:00,LU8EFF,LU9XT,20m
2020-12-14 18:10:00,LU9MHH,LU9XT,20m
2020-12-14 18:10:00,LU9WT,LU9XT,20m
2020-12-14 18:10:00,LW2EE,LU9XT,20m
2020-12-14 18:10:00,LW8EXS,LU9XT,20m
2020-12-14 18:10:00,PY2SDR,LU9XT,20m
2020-12-14 18:10:00,CE3BSK,OA4AI,20m
2020-12-14 18:10:00,CE3JSX,OA4AI,20m
2020-12-14 18:10:00,LU2BN,OA4AI,20m
2020-12-14 18:10:00,LU4AA,OA4AI,20m
2020-12-14 18:10:00,LU5FF,OA4AI,20m
2020-12-14 18:10:00,LU5VV,OA4AI,20m
2020-12-14 18:10:00,LU9MHH,OA4AI,20m
2020-12-14 18:10:00,LW2EDM,OA4AI,20m
2020-12-14 18:10:00,LU4ECL,PY1EGB,20m
2020-12-14 18:10:00,LU5FF,PY1EGB,20m
2020-12-14 18:12:00,LU1KCQ,CP6EE,40m
2020-12-14 18:12:00,PT2FHC,CP6EE,40m
2020-12-14 18:12:00,CE3VNA,LS8Y,20m
2020-12-14 18:12:00,LU4HK,LS8Y,40m
2020-12-14 18:12:00,LU5VV,LS8Y,40m
2020-12-14 18:12:00,LU7WA,LS8Y,40m
2020-12-14 18:12:00,CE3VRT,LU1HVK,20m
2020-12-14 18:12:00,LU4ECL,LU1HVK,20m
2020-12-14 18:12:00,LU7GFH,LU1HVK,20m
2020-12-14 18:12:00,PY2SDR,LU1HVK,20m
2020-12-14 18:12:00,CE3BSK,LU1MAW,40m
2020-12-14 18:12:00,CE3VNA,LU1MAW,20m
2020-12-14 18:12:00,LU1IBL,LU1MAW,40m
2020-12-14 18:12:00,LU1KCQ,LU1MAW,40m
2020-12-14 18:12:00,LU2AXF,LU1MAW,40m
2020-12-14 18:12:00,LU3BCM,LU1MAW,40m
2020-12-14 18:12:00,LU4AA,LU1MAW,40m
2020-12-14 18:12:00,LU4HK,LU1MAW,40m
2020-12-14 18:12:00,LU4HK,LU1MAW,40m
2020-12-14 18:12:00,LU5VV,LU1MAW,40m
2020-12-14 18:12:00,LU7DSU,LU1MAW,40m
2020-12-14 18:12:00,LU7FMA,LU1MAW,40m
2020-12-14 18:12:00,LW1EAA,LU1MAW,40m
2020-12-14 18:12:00,LW1EAA,LU1MAW,40m
2020-12-14 18:12:00,LW8DRU,LU1MAW,40m
2020-12-14 18:12:00,CE3JSX,LU1ZG,20m
2020-12-14 18:12:00,LU2BN,LU1ZG,20m
2020-12-14 18:12:00,LU2DGZ,LU1ZG,20m
2020-12-14 18:12:00,LU2FCY,LU1ZG,20m
2020-12-14 18:12:00,LU2MMR,LU1ZG,20m
2020-12-14 18:12:00,LU3DJ,LU1ZG,20m
2020-12-14 18:12:00,LU5CQC,LU1ZG,20m
2020-12-14 18:12:00,LU8EFF,LU1ZG,20m
2020-12-14 18:12:00,LU9MHH,LU1ZG,20m
2020-12-14 18:12:00,LU9XT,LU1ZG,20m
2020-12-14 18:12:00,LW2EE,LU1ZG,20m
2020-12-14 18:12:00,PY2SDR,LU1ZG,20m
2020-12-14 18:12:00,CE3JSX,LU2DKN,20m
2020-12-14 18:12:00,LU2FCY,LU2DKN,20m
2020-12-14 18:12:00,LU2MMR,LU2DKN,20m
2020-12-14 18:12:00,LU4ECL,LU2DKN,20m
2020-12-14 18:12:00,LU5VV,LU2DKN,20m
2020-12-14 18:12:00,LU9MHH,LU2DKN,20m
2020-12-14 18:12:00,LU9WT,LU2DKN,20m
2020-12-14 18:12:00,LU2AXF,LU4EME,40m
2020-12-14 18:12:00,LU3BCM,LU4EME,40m
2020-12-14 18:12:00,LU4AA,LU4EME,40m
2020-12-14 18:12:00,LU4HK,LU4EME,40m
2020-12-14 18:12:00,LU7DSU,LU4EME,40m
2020-12-14 18:12:00,LU8DPV,LU4EME,40m
2020-12-14 18:12:00,LW1EAA,LU4EME,40m
2020-12-14 18:12:00,LW1EAA,LU4EME,40m
2020-12-14 18:12:00,LW8DRU,LU4EME,40m
2020-12-14 18:12:00,LU7FIA,LU4FDV,20m
2020-12-14 18:12:00,CE3BSK,LU5FF,20m
2020-12-14 18:12:00,CE3JSX,LU5FF,20m
2020-12-14 18:12:00,DP0GVN,LU5FF,20m
2020-12-14 18:12:00,DP0GVN-1,LU5FF,20m
2020-12-14 18:12:00,LU2BN,LU5FF,20m
2020-12-14 18:12:00,LU2DGZ,LU5FF,20m
2020-12-14 18:12:00,LU2FCY,LU5FF,20m
2020-12-14 18:12:00,LU2MMR,LU5FF,20m
2020-12-14 18:12:00,LU3DJ,LU5FF,20m
2020-12-14 18:12:00,LU4ECL,LU5FF,20m
2020-12-14 18:12:00,LU5CQC,LU5FF,20m
2020-12-14 18:12:00,LU5VV,LU5FF,20m
2020-12-14 18:12:00,LU7FIA,LU5FF,20m
2020-12-14 18:12:00,LU9MHH,LU5FF,20m
2020-12-14 18:12:00,LU9WT,LU5FF,20m
2020-12-14 18:12:00,LW2EE,LU5FF,20m
2020-12-14 18:12:00,LW8EXS,LU5FF,20m
2020-12-14 18:12:00,OA4AI,LU5FF,20m
2020-12-14 18:12:00,PT2FHC,LU5FF,20m
2020-12-14 18:12:00,PY2SDR,LU5FF,20m
2020-12-14 18:12:00,LU1KCQ,LU5YBR,40m
2020-12-14 18:12:00,LU2MMR,LU5YBR,40m
2020-12-14 18:12:00,LU5VV,LU5YBR,40m
2020-12-14 18:12:00,LU5VV,LU5YBR,40m
2020-12-14 18:12:00,LU7DSU,LU5YBR,40m
2020-12-14 18:12:00,LU7WA,LU5YBR,40m
2020-12-14 18:12:00,LU8DPV,LU5YBR,40m
2020-12-14 18:12:00,LW8DRU,LU5YBR,40m
2020-12-14 18:12:00,LU7YG,LU8YD,80m
2020-12-14 18:12:00,LU7YG,LU8YD,80m
2020-12-14 18:12:00,LU2BN,LW2EDM,20m
2020-12-14 18:12:00,LU9MHH,LW2EDM,20m
2020-12-14 18:12:00,OA4AI,LW2EDM,20m
2020-12-14 18:12:00,PY2SDR,LW2EDM,20m
2020-12-14 18:12:00,LU1IBL,PU2KRL,40m
2020-12-14 18:12:00,LU7DSU,PU2KRL,40m
2020-12-14 18:12:00,PT2FHC,PU2KRL,40m
2020-12-14 18:12:00,PY2UGO,PU2KRL,40m
2020-12-14 18:14:00,LU1MAW,CE3PYK,40m
2020-12-14 18:14:00,LU2MMR,CE3PYK,40m
2020-12-14 18:14:00,LU4HK,CE3PYK,40m
2020-12-14 18:14:00,LU5VV,CE3PYK,40m
2020-12-14 18:14:00,CE3VNA,LU1KCQ,20m
2020-12-14 18:14:00,LU1IBL,LU1KCQ,40m
2020-12-14 18:14:00,LU1MAW,LU1KCQ,40m
2020-12-14 18:14:00,LU2AXF,LU1KCQ,40m
2020-12-14 18:14:00,LU2MMR,LU1KCQ,40m
2020-12-14 18:14:00,LU4AA,LU1KCQ,40m
2020-12-14 18:14:00,LU4HK,LU1KCQ,40m
2020-12-14 18:14:00,LU5VV,LU1KCQ,40m
2020-12-14 18:14:00,LU7FMA,LU1KCQ,40m
2020-12-14 18:14:00,LW1EAA,LU1KCQ,40m
2020-12-14 18:14:00,LW1EAA,LU1KCQ,40m
2020-12-14 18:14:00,LW8DRU,LU1KCQ,40m
2020-12-14 18:14:00,PY2UGO,LU1KCQ,40m
2020-12-14 18:14:00,CE3VNA,LU3BCM,20m
2020-12-14 18:14:00,LU1IBL,LU3BCM,40m
2020-12-14 18:14:00,LU1MAW,LU3BCM,40m
2020-12-14 18:14:00,LU2AXF,LU3BCM,40m
2020-12-14 18:14:00,LU2AXF,LU3BCM,40m
2020-12-14 18:14:00,LU2AXF,LU3BCM,40m
2020-12-14 18:14:00,LU2MMR,LU3BCM,40m
2020-12-14 18:14:00,LU4AA,LU3BCM,40m
2020-12-14 18:14:00,LU4HK,LU3BCM,40m
2020-12-14 18:14:00,LU5VV,LU3BCM,40m
2020-12-14 18:14:00,LU7FMA,LU3BCM,40m
2020-12-14 18:14:00,LU8DPV,LU3BCM,40m
2020-12-14 18:14:00,LW1EAA,LU3BCM,40m
2020-12-14 18:14:00,LW1EAA,LU3BCM,40m
2020-12-14 18:14:00,LW8DRU,LU3BCM,40m
2020-12-14 18:14:00,PY2UGO,LU3BCM,40m
2020-12-14 18:14:00,LU2AXF,LU4EME,40m
2020-12-14 18:14:00,LU4AA,LU4EME,40m
2020-12-14 18:14:00,LW1EAA,LU4EME,40m
2020-12-14 18:14:00,LW1EAA,LU4EME,40m
2020-12-14 18:14:00,CE3VNA,LU7DSU,20m
2020-12-14 18:14:00,LU1IBL,LU7DSU,40m
2020-12-14 18:14:00,LU1MAW,LU7DSU,40m
2020-12-14 18:14:00,LU2AXF,LU7DSU,40m
2020-12-14 18:14:00,LU4AA,LU7DSU,40m
2020-12-14 18:14:00,LU4HK,LU7DSU,40m
2020-12-14 18:14:00,LU5VV,LU7DSU,40m
2020-12-14 18:14:00,LU7FMA,LU7DSU,40m
2020-12-14 18:14:00,LU8DPV,LU7DSU,40m
2020-12-14 18:14:00,LW1EAA,LU7DSU,40m
2020-12-14 18:14:00,LW1EAA,LU7DSU,40m
2020-12-14 18:14:00,LW8DRU,LU7DSU,40m
2020-12-14 18:14:00,PY2UGO,LU7DSU,40m
2020-12-14 18:14:00,CE3VNA,LU8YD,20m
2020-12-14 18:14:00,LU2MMR,LU8YD,40m
2020-12-14 18:14:00,LU5VV,LU8YD,40m
2020-12-14 18:16:00,DP0GVN,CE3JSX,20m
2020-12-14 18:16:00,DP0GVN-1,CE3JSX,20m
2020-12-14 18:16:00,LU1ESY,CE3JSX,20m
2020-12-14 18:16:00,LU1ZG,CE3JSX,20m
2020-12-14 18:16:00,LU2BN,CE3JSX,20m
2020-12-14 18:16:00,LU2DGZ,CE3JSX,20m
2020-12-14 18:16:00,LU2DKN,CE3JSX,20m
2020-12-14 18:16:00,LU3DEI,CE3JSX,20m
2020-12-14 18:16:00,LU3DJ,CE3JSX,20m
2020-12-14 18:16:00,LU4AA,CE3JSX,20m
2020-12-14 18:16:00,LU4ECL,CE3JSX,20m
2020-12-14 18:16:00,LU5CQC,CE3JSX,20m
2020-12-14 18:16:00,LU5VV,CE3JSX,20m
2020-12-14 18:16:00,LU7FIA,CE3JSX,20m
2020-12-14 18:16:00,LU8EFF,CE3JSX,20m
2020-12-14 18:16:00,LU9WT,CE3JSX,20m
2020-12-14 18:16:00,LU9XT,CE3JSX,20m
2020-12-14 18:16:00,LW2EDM,CE3JSX,20m
2020-12-14 18:16:00,LW2EE,CE3JSX,20m
2020-12-14 18:16:00,LW8EXS,CE3JSX,20m
2020-12-14 18:16:00,OA4AI,CE3JSX,20m
2020-12-14 18:16:00,PT2FHC,CE3JSX,20m
2020-12-14 18:16:00,PY2SDR,CE3JSX,20m
2020-12-14 18:16:00,LU7WA,LS8Y,40m
2020-12-14 18:16:00,CE3VNA,LU1KCQ,20m
2020-12-14 18:16:00,LU1IBL,LU1KCQ,40m
2020-12-14 18:16:00,LU1MAW,LU1KCQ,40m
2020-12-14 18:16:00,LU2AXF,LU1KCQ,40m
2020-12-14 18:16:00,LU2MMR,LU1KCQ,40m
2020-12-14 18:16:00,LU3BCM,LU1KCQ,40m
2020-12-14 18:16:00,LU4HK,LU1KCQ,40m
2020-12-14 18:16:00,LU7DSU,LU1KCQ,40m
2020-12-14 18:16:00,LU7FMA,LU1KCQ,40m
2020-12-14 18:16:00,LW1EAA,LU1KCQ,40m
2020-12-14 18:16:00,LW1EAA,LU1KCQ,40m
2020-12-14 18:16:00,PY2UGO,LU1KCQ,40m
2020-12-14 18:16:00,CE3BSK,LU5FF,20m
2020-12-14 18:16:00,DP0GVN,LU5FF,20m
2020-12-14 18:16:00,DP0GVN-1,LU5FF,20m
2020-12-14 18:16:00,LU1ZG,LU5FF,20m
2020-12-14 18:16:00,LU2BN,LU5FF,20m
2020-12-14 18:16:00,LU2DGZ,LU5FF,20m
2020-12-14 18:16:00,LU2DKN,LU5FF,20m
2020-12-14 18:16:00,LU2MMR,LU5FF,20m
2020-12-14 18:16:00,LU3DJ,LU5FF,20m
2020-12-14 18:16:00,LU4AA,LU5FF,20m
2020-12-14 18:16:00,LU4ECL,LU5FF,20m
2020-12-14 18:16:00,LU5CQC,LU5FF,20m
2020-12-14 18:16:00,LU5VV,LU5FF,20m
2020-12-14 18:16:00,LU7FIA,LU5FF,20m
